MONTH,DAY_OF_WEEK,ORIGIN,BusyFactor,LateFactor,Combined_BusyLateFactor,DEST,Delay15Min,DISTANCE,Hourofdeparture
9,2,JFK,5,4,8,FLL,0,1069,1900 - 2000
9,1,JFK,5,4,8,FLL,0,1069,0700 - 0900
9,6,JFK,5,4,8,FLL,0,1069,0000 - 0700
10,2,JFK,5,4,8,FLL,0,1069,1100 - 1300
10,3,JFK,5,4,8,FLL,0,1069,1700 - 1900
10,5,JFK,5,4,8,FLL,0,1069,1500 - 1700
10,2,JFK,5,4,8,FLL,0,1069,1500 - 1700
11,4,JFK,5,4,8,FLL,0,1069,0700 - 0900
11,5,JFK,5,4,8,FLL,1,1069,2000 - 2400
11,7,JFK,5,4,8,FLL,0,1069,0700 - 0900
11,7,JFK,5,4,8,FLL,0,1069,0700 - 0900
11,6,JFK,5,4,8,FLL,0,1069,0900 - 1100
11,2,JFK,5,4,8,FLL,0,1069,0700 - 0900
12,1,JFK,5,4,8,FLL,1,1069,2000 - 2400
12,7,JFK,5,4,8,FLL,0,1069,0700 - 0900
12,7,JFK,5,4,8,FLL,0,1069,1500 - 1700
12,7,JFK,5,4,8,FLL,0,1069,0700 - 0900
1,1,LAS,5,4,8,SAT,1,1069,1300 - 1500
1,4,LAS,5,4,8,SAT,0,1069,0000 - 0700
2,5,LAS,5,4,8,SAT,1,1069,2000 - 2400
2,7,LAS,5,4,8,SAT,0,1069,0700 - 0900
3,2,LAS,5,4,8,SAT,0,1069,1300 - 1500
3,5,LAS,5,4,8,SAT,0,1069,1900 - 2000
3,5,LAS,5,4,8,SAT,1,1069,1300 - 1500
4,7,LAS,5,4,8,SAT,1,1069,2000 - 2400
4,7,LAS,5,4,8,SAT,0,1069,2000 - 2400
4,2,LAS,5,4,8,SAT,0,1069,1900 - 2000
5,1,LAS,5,4,8,SAT,1,1069,2000 - 2400
5,2,LAS,5,4,8,SAT,0,1069,0900 - 1100
5,1,LAS,5,4,8,SAT,0,1069,0900 - 1100
6,7,LAS,5,4,8,SAT,0,1069,0700 - 0900
6,1,LAS,5,4,8,SAT,0,1069,0700 - 0900
6,2,LAS,5,4,8,SAT,0,1069,0000 - 0700
7,5,LAS,5,4,8,SAT,0,1069,0700 - 0900
7,3,LAS,5,4,8,SAT,1,1069,2000 - 2400
8,7,LAS,5,4,8,SAT,1,1069,2000 - 2400
8,6,LAS,5,4,8,SAT,0,1069,1100 - 1300
9,5,LAS,5,4,8,SAT,0,1069,0000 - 0700
9,7,LAS,5,4,8,SAT,0,1069,0700 - 0900
9,7,LAS,5,4,8,SAT,0,1069,1900 - 2000
9,1,LAS,5,4,8,SAT,0,1069,0700 - 0900
10,4,LAS,5,4,8,SAT,1,1069,2000 - 2400
10,7,LAS,5,4,8,SAT,0,1069,0000 - 0700
1,2,CVG,3,4,5,DEN,0,1069,1500 - 1700
1,7,CVG,3,4,5,DEN,0,1069,1900 - 2000
3,5,CVG,3,4,5,DEN,0,1069,1500 - 1700
3,1,CVG,3,4,5,DEN,1,1069,2000 - 2400
3,4,CVG,3,4,5,DEN,0,1069,0900 - 1100
4,7,CVG,3,4,5,DEN,0,1069,0900 - 1100
6,7,CVG,3,4,5,DEN,0,1069,0700 - 0900
6,5,CVG,3,4,5,DEN,0,1069,0700 - 0900
6,7,CVG,3,4,5,DEN,0,1069,1700 - 1900
6,5,CVG,3,4,5,DEN,0,1069,0900 - 1100
7,5,CVG,3,4,5,DEN,0,1069,0700 - 0900
7,3,CVG,3,4,5,DEN,0,1069,0700 - 0900
8,6,CVG,3,4,5,DEN,0,1069,1300 - 1500
8,3,CVG,3,4,5,DEN,0,1069,0700 - 0900
8,3,CVG,3,4,5,DEN,0,1069,0700 - 0900
9,7,CVG,3,4,5,DEN,0,1069,0700 - 0900
9,5,CVG,3,4,5,DEN,0,1069,0700 - 0900
9,2,CVG,3,4,5,DEN,0,1069,0700 - 0900
10,7,CVG,3,4,5,DEN,0,1069,0700 - 0900
10,4,CVG,3,4,5,DEN,0,1069,1500 - 1700
11,5,CVG,3,4,5,DEN,0,1069,1300 - 1500
11,5,CVG,3,4,5,DEN,0,1069,0700 - 0900
12,1,CVG,3,4,5,DEN,1,1069,0900 - 1100
12,1,CVG,3,4,5,DEN,0,1069,0700 - 0900
12,6,CVG,3,4,5,DEN,1,1069,0900 - 1100
12,3,CVG,3,4,5,DEN,0,1069,0700 - 0900
1,1,SAT,3,2,3,LAS,1,1069,2000 - 2400
1,4,SAT,3,2,3,LAS,0,1069,1300 - 1500
3,6,SAT,3,2,3,LAS,0,1069,0000 - 0700
3,1,SAT,3,2,3,LAS,0,1069,0900 - 1100
4,5,SAT,3,2,3,LAS,1,1069,1300 - 1500
4,6,SAT,3,2,3,LAS,0,1069,1100 - 1300
5,2,SAT,3,2,3,LAS,0,1069,0000 - 0700
5,1,SAT,3,2,3,LAS,0,1069,0000 - 0700
6,2,SAT,3,2,3,LAS,0,1069,1100 - 1300
7,6,SAT,3,2,3,LAS,0,1069,1500 - 1700
7,3,SAT,3,2,3,LAS,0,1069,2000 - 2400
7,1,SAT,3,2,3,LAS,1,1069,1500 - 1700
7,3,SAT,3,2,3,LAS,1,1069,1100 - 1300
7,3,SAT,3,2,3,LAS,0,1069,1100 - 1300
7,5,SAT,3,2,3,LAS,0,1069,0000 - 0700
8,1,SAT,3,2,3,LAS,1,1069,1700 - 1900
9,1,SAT,3,2,3,LAS,0,1069,1700 - 1900
9,1,SAT,3,2,3,LAS,0,1069,0900 - 1100
9,2,SAT,3,2,3,LAS,0,1069,1100 - 1300
10,2,SAT,3,2,3,LAS,1,1069,0900 - 1100
10,5,SAT,3,2,3,LAS,0,1069,0900 - 1100
10,7,SAT,3,2,3,LAS,1,1069,2000 - 2400
1,4,MCO,5,4,8,MCI,0,1072,0700 - 0900
1,4,MCO,5,4,8,MCI,0,1072,0900 - 1100
1,7,MCO,5,4,8,MCI,0,1072,1700 - 1900
2,2,MCO,5,4,8,PVD,0,1072,0700 - 0900
2,1,MCO,5,4,8,MCI,0,1072,0900 - 1100
2,4,MCO,5,4,8,MCI,0,1072,0900 - 1100
3,2,MCO,5,4,8,MCI,0,1072,0700 - 0900
3,4,MCO,5,4,8,PVD,0,1072,0700 - 0900
3,6,MCO,5,4,8,PVD,0,1072,1100 - 1300
4,5,MCO,5,4,8,PVD,0,1072,1300 - 1500
4,1,MCO,5,4,8,PVD,0,1072,1500 - 1700
4,3,MCO,5,4,8,PVD,0,1072,1500 - 1700
4,2,MCO,5,4,8,MCI,0,1072,1700 - 1900
4,4,MCO,5,4,8,MCI,0,1072,0000 - 0700
5,3,MCO,5,4,8,PVD,1,1072,1300 - 1500
5,5,MCO,5,4,8,PVD,1,1072,1300 - 1500
6,7,MCO,5,4,8,PVD,0,1072,1300 - 1500
6,6,MCO,5,4,8,PVD,0,1072,1300 - 1500
6,6,MCO,5,4,8,PVD,0,1072,0700 - 0900
6,7,MCO,5,4,8,PVD,1,1072,1500 - 1700
7,6,MCO,5,4,8,PVD,0,1072,0700 - 0900
7,6,MCO,5,4,8,PVD,0,1072,1300 - 1500
7,1,MCO,5,4,8,PVD,0,1072,1300 - 1500
7,4,MCO,5,4,8,PVD,0,1072,1300 - 1500
7,4,MCO,5,4,8,MCI,0,1072,1900 - 2000
8,5,MCO,5,4,8,PVD,1,1072,1300 - 1500
8,1,MCO,5,4,8,PVD,0,1072,2000 - 2400
9,6,MCO,5,4,8,PVD,0,1072,2000 - 2400
9,2,MCO,5,4,8,PVD,0,1072,1500 - 1700
10,2,MCO,5,4,8,PVD,0,1072,1500 - 1700
10,7,MCO,5,4,8,PVD,0,1072,1300 - 1500
11,7,MCO,5,4,8,MCI,0,1072,1500 - 1700
11,2,MCO,5,4,8,PVD,0,1072,1300 - 1500
11,3,MCO,5,4,8,PVD,0,1072,2000 - 2400
11,7,MCO,5,4,8,MCI,0,1072,1100 - 1300
12,5,MCO,5,4,8,MCI,0,1072,0900 - 1100
1,1,MCI,4,2,4,MCO,0,1072,2000 - 2400
3,3,MCI,4,2,4,MCO,0,1072,0900 - 1100
4,6,MCI,4,2,4,MCO,0,1072,0000 - 0700
5,4,MCI,4,2,4,MCO,1,1072,2000 - 2400
6,5,MCI,4,2,4,MCO,1,1072,1300 - 1500
8,7,MCI,4,2,4,MCO,0,1072,0000 - 0700
11,5,MCI,4,2,4,MCO,0,1072,0000 - 0700
12,4,MCI,4,2,4,MCO,1,1072,2000 - 2400
12,3,PVD,2,3,3,MCO,0,1072,0900 - 1100
1,3,PVD,2,3,3,MCO,0,1072,0000 - 0700
2,7,PVD,2,3,3,MCO,0,1072,1700 - 1900
2,6,PVD,2,3,3,MCO,0,1072,1300 - 1500
3,6,PVD,2,3,3,MCO,0,1072,1500 - 1700
3,5,PVD,2,3,3,MCO,1,1072,1900 - 2000
4,6,PVD,2,3,3,MCO,0,1072,0000 - 0700
4,6,PVD,2,3,3,MCO,0,1072,1500 - 1700
4,6,PVD,2,3,3,MCO,0,1072,0000 - 0700
4,5,PVD,2,3,3,MCO,0,1072,1500 - 1700
4,7,PVD,2,3,3,MCO,1,1072,1900 - 2000
4,3,PVD,2,3,3,MCO,0,1072,0000 - 0700
4,4,PVD,2,3,3,MCO,0,1072,1100 - 1300
6,5,PVD,2,3,3,MCO,0,1072,1700 - 1900
7,1,PVD,2,3,3,MCO,0,1072,0700 - 0900
8,7,PVD,2,3,3,MCO,0,1072,1700 - 1900
8,1,PVD,2,3,3,MCO,0,1072,0700 - 0900
9,1,PVD,2,3,3,MCO,0,1072,1900 - 2000
10,2,PVD,2,3,3,MCO,0,1072,0000 - 0700
10,4,PVD,2,3,3,MCO,0,1072,0900 - 1100
11,5,PVD,2,3,3,MCO,0,1072,1300 - 1500
11,1,PVD,2,3,3,MCO,0,1072,0900 - 1100
11,5,PVD,2,3,3,MCO,1,1072,1300 - 1500
12,4,PVD,2,3,3,MCO,0,1072,0000 - 0700
1,6,MCO,5,4,8,ALB,0,1073,0700 - 0900
1,2,MCO,5,4,8,ALB,0,1073,0900 - 1100
1,5,MCO,5,4,8,ALB,0,1073,1100 - 1300
4,2,MCO,5,4,8,ALB,1,1073,2000 - 2400
4,5,MCO,5,4,8,ALB,0,1073,1100 - 1300
5,2,MCO,5,4,8,ALB,0,1073,1100 - 1300
5,5,MCO,5,4,8,ALB,0,1073,1100 - 1300
6,7,MCO,5,4,8,ALB,0,1073,1100 - 1300
6,1,MCO,5,4,8,ALB,0,1073,0900 - 1100
7,7,MCO,5,4,8,ALB,0,1073,2000 - 2400
7,6,MCO,5,4,8,ALB,1,1073,1500 - 1700
8,1,MCO,5,4,8,ALB,1,1073,1300 - 1500
9,6,MCO,5,4,8,ALB,0,1073,0900 - 1100
9,7,MCO,5,4,8,ALB,0,1073,1300 - 1500
10,5,MCO,5,4,8,ALB,0,1073,1100 - 1300
10,2,MCO,5,4,8,ALB,0,1073,1300 - 1500
12,4,MCO,5,4,8,ALB,1,1073,2000 - 2400
1,1,ALB,2,3,3,MCO,1,1073,0900 - 1100
1,2,ALB,2,3,3,MCO,0,1073,1300 - 1500
3,2,ALB,2,3,3,MCO,1,1073,2000 - 2400
4,1,ALB,2,3,3,MCO,1,1073,1700 - 1900
5,4,ALB,2,3,3,MCO,1,1073,1500 - 1700
5,1,ALB,2,3,3,MCO,0,1073,0000 - 0700
6,5,ALB,2,3,3,MCO,0,1073,1500 - 1700
8,4,ALB,2,3,3,MCO,0,1073,1300 - 1500
8,6,ALB,2,3,3,MCO,0,1073,1300 - 1500
9,5,ALB,2,3,3,MCO,0,1073,1100 - 1300
9,7,ALB,2,3,3,MCO,0,1073,1500 - 1700
11,4,ALB,2,3,3,MCO,0,1073,1300 - 1500
11,6,ALB,2,3,3,MCO,0,1073,1300 - 1500
1,2,JFK,5,4,8,RSW,1,1074,0000 - 0700
1,3,JFK,5,4,8,RSW,0,1074,0900 - 1100
1,5,JFK,5,4,8,RSW,0,1074,2000 - 2400
2,5,JFK,5,4,8,RSW,0,1074,0900 - 1100
3,1,JFK,5,4,8,RSW,1,1074,0000 - 0700
3,6,JFK,5,4,8,RSW,0,1074,1100 - 1300
4,2,JFK,5,4,8,RSW,1,1074,1300 - 1500
5,6,JFK,5,4,8,RSW,0,1074,0700 - 0900
6,4,JFK,5,4,8,RSW,0,1074,0700 - 0900
8,3,JFK,5,4,8,RSW,0,1074,0700 - 0900
8,7,JFK,5,4,8,RSW,0,1074,1300 - 1500
8,5,JFK,5,4,8,RSW,0,1074,0700 - 0900
3,7,RSW,3,3,4,JFK,0,1074,1500 - 1700
3,2,RSW,3,3,4,JFK,0,1074,1100 - 1300
4,1,RSW,3,3,4,JFK,0,1074,0000 - 0700
4,3,RSW,3,3,4,JFK,0,1074,0000 - 0700
7,5,RSW,3,3,4,JFK,0,1074,0900 - 1100
9,7,RSW,3,3,4,JFK,1,1074,1500 - 1700
9,2,RSW,3,3,4,JFK,0,1074,1700 - 1900
11,2,RSW,3,3,4,JFK,1,1074,2000 - 2400
11,3,RSW,3,3,4,JFK,0,1074,2000 - 2400
12,6,RSW,3,3,4,JFK,0,1074,1900 - 2000
12,7,RSW,3,3,4,JFK,0,1074,0900 - 1100
12,3,RSW,3,3,4,JFK,0,1074,0000 - 0700
1,7,IAH,5,4,8,DTW,0,1075,2000 - 2400
1,4,IAH,5,4,8,DTW,1,1075,0900 - 1100
1,5,IAH,5,4,8,DTW,0,1075,1100 - 1300
2,4,IAH,5,4,8,DTW,0,1075,2000 - 2400
2,6,IAH,5,4,8,DTW,0,1075,1900 - 2000
3,2,IAH,5,4,8,DTW,0,1075,2000 - 2400
3,4,IAH,5,4,8,DTW,0,1075,1300 - 1500
3,2,IAH,5,4,8,DTW,0,1075,0700 - 0900
3,5,IAH,5,4,8,DTW,1,1075,1500 - 1700
3,6,IAH,5,4,8,DTW,0,1075,2000 - 2400
4,7,IAH,5,4,8,DTW,1,1075,1500 - 1700
4,1,IAH,5,4,8,DTW,0,1075,1100 - 1300
4,5,IAH,5,4,8,DTW,0,1075,0900 - 1100
5,2,IAH,5,4,8,DTW,0,1075,0900 - 1100
5,7,IAH,5,4,8,DTW,0,1075,1500 - 1700
5,3,IAH,5,4,8,DTW,1,1075,1700 - 1900
6,7,IAH,5,4,8,DTW,0,1075,0900 - 1100
6,5,IAH,5,4,8,DTW,0,1075,0700 - 0900
6,2,IAH,5,4,8,DTW,0,1075,0700 - 0900
6,4,IAH,5,4,8,DTW,0,1075,0700 - 0900
6,4,IAH,5,4,8,DTW,0,1075,0900 - 1100
6,6,IAH,5,4,8,DTW,0,1075,0700 - 0900
7,5,IAH,5,4,8,DTW,0,1075,1700 - 1900
7,2,IAH,5,4,8,DTW,1,1075,2000 - 2400
7,3,IAH,5,4,8,DTW,0,1075,0700 - 0900
8,3,IAH,5,4,8,DTW,0,1075,1700 - 1900
8,7,IAH,5,4,8,DTW,0,1075,1500 - 1700
8,4,IAH,5,4,8,DTW,0,1075,2000 - 2400
9,2,IAH,5,4,8,DTW,1,1075,1700 - 1900
9,1,IAH,5,4,8,DTW,0,1075,1100 - 1300
9,2,IAH,5,4,8,DTW,0,1075,0900 - 1100
9,7,IAH,5,4,8,DTW,0,1075,0900 - 1100
10,4,IAH,5,4,8,DTW,0,1075,0700 - 0900
10,5,IAH,5,4,8,DTW,0,1075,0900 - 1100
10,5,IAH,5,4,8,DTW,0,1075,0700 - 0900
11,7,IAH,5,4,8,DTW,0,1075,2000 - 2400
11,7,IAH,5,4,8,DTW,0,1075,2000 - 2400
11,4,IAH,5,4,8,DTW,0,1075,1900 - 2000
11,7,IAH,5,4,8,DTW,1,1075,0700 - 0900
12,4,IAH,5,4,8,DTW,0,1075,0700 - 0900
12,2,IAH,5,4,8,DTW,0,1075,1900 - 2000
12,7,IAH,5,4,8,DTW,0,1075,0900 - 1100
1,2,TPA,4,4,7,MKE,0,1075,1500 - 1700
1,6,TPA,4,4,7,MKE,1,1075,1900 - 2000
3,6,TPA,4,4,7,MKE,0,1075,2000 - 2400
3,6,TPA,4,4,7,MKE,0,1075,1900 - 2000
5,2,TPA,4,4,7,MKE,0,1075,1700 - 1900
5,1,TPA,4,4,7,MKE,0,1075,1700 - 1900
6,4,TPA,4,4,7,MKE,0,1075,1500 - 1700
10,7,TPA,4,4,7,MKE,0,1075,1500 - 1700
1,1,DTW,5,2,4,IAH,0,1075,0700 - 0900
1,3,DTW,5,2,4,IAH,0,1075,1100 - 1300
1,1,DTW,5,2,4,IAH,0,1075,0000 - 0700
1,7,DTW,5,2,4,IAH,0,1075,2000 - 2400
2,2,DTW,5,2,4,IAH,0,1075,1500 - 1700
2,3,DTW,5,2,4,IAH,1,1075,1700 - 1900
2,5,DTW,5,2,4,IAH,0,1075,0700 - 0900
2,6,DTW,5,2,4,IAH,0,1075,1100 - 1300
2,7,DTW,5,2,4,IAH,0,1075,1100 - 1300
3,6,DTW,5,2,4,IAH,0,1075,0900 - 1100
3,7,DTW,5,2,4,IAH,0,1075,0700 - 0900
3,5,DTW,5,2,4,IAH,0,1075,1100 - 1300
3,3,DTW,5,2,4,IAH,0,1075,1100 - 1300
3,7,DTW,5,2,4,IAH,0,1075,0700 - 0900
3,5,DTW,5,2,4,IAH,0,1075,0700 - 0900
3,6,DTW,5,2,4,IAH,0,1075,1500 - 1700
3,5,DTW,5,2,4,IAH,0,1075,1500 - 1700
3,1,DTW,5,2,4,IAH,0,1075,0900 - 1100
4,2,DTW,5,2,4,IAH,0,1075,2000 - 2400
4,7,DTW,5,2,4,IAH,0,1075,1100 - 1300
4,2,DTW,5,2,4,IAH,1,1075,1100 - 1300
4,2,DTW,5,2,4,IAH,0,1075,0700 - 0900
5,4,DTW,5,2,4,IAH,1,1075,1700 - 1900
5,5,DTW,5,2,4,IAH,0,1075,0000 - 0700
5,3,DTW,5,2,4,IAH,0,1075,1100 - 1300
6,2,DTW,5,2,4,IAH,1,1075,1900 - 2000
6,6,DTW,5,2,4,IAH,0,1075,1700 - 1900
6,1,DTW,5,2,4,IAH,0,1075,0000 - 0700
7,5,DTW,5,2,4,IAH,1,1075,2000 - 2400
7,5,DTW,5,2,4,IAH,0,1075,1700 - 1900
7,1,DTW,5,2,4,IAH,0,1075,0700 - 0900
7,3,DTW,5,2,4,IAH,0,1075,0700 - 0900
7,2,DTW,5,2,4,IAH,0,1075,1100 - 1300
7,6,DTW,5,2,4,IAH,0,1075,0700 - 0900
7,3,DTW,5,2,4,IAH,0,1075,0700 - 0900
7,4,DTW,5,2,4,IAH,0,1075,0700 - 0900
8,4,DTW,5,2,4,IAH,0,1075,0700 - 0900
9,6,DTW,5,2,4,IAH,0,1075,1700 - 1900
9,1,DTW,5,2,4,IAH,0,1075,1700 - 1900
9,2,DTW,5,2,4,IAH,0,1075,1500 - 1700
10,4,DTW,5,2,4,IAH,0,1075,1500 - 1700
10,4,DTW,5,2,4,IAH,0,1075,1500 - 1700
10,1,DTW,5,2,4,IAH,0,1075,2000 - 2400
10,7,DTW,5,2,4,IAH,0,1075,0700 - 0900
10,5,DTW,5,2,4,IAH,1,1075,1700 - 1900
11,5,DTW,5,2,4,IAH,0,1075,2000 - 2400
11,6,DTW,5,2,4,IAH,0,1075,1100 - 1300
11,5,DTW,5,2,4,IAH,0,1075,1500 - 1700
11,3,DTW,5,2,4,IAH,0,1075,1500 - 1700
12,1,DTW,5,2,4,IAH,0,1075,1500 - 1700
12,1,DTW,5,2,4,IAH,0,1075,1500 - 1700
12,4,DTW,5,2,4,IAH,0,1075,0700 - 0900
12,5,DTW,5,2,4,IAH,1,1075,1700 - 1900
12,1,DTW,5,2,4,IAH,1,1075,1900 - 2000
12,1,DTW,5,2,4,IAH,0,1075,1500 - 1700
12,6,DTW,5,2,4,IAH,1,1075,1300 - 1500
2,6,MKE,3,3,4,TPA,0,1075,1300 - 1500
3,6,MKE,3,3,4,TPA,0,1075,0000 - 0700
3,3,MKE,3,3,4,TPA,0,1075,1300 - 1500
4,1,MKE,3,3,4,TPA,0,1075,0000 - 0700
5,2,MKE,3,3,4,TPA,1,1075,1100 - 1300
5,5,MKE,3,3,4,TPA,0,1075,1900 - 2000
6,4,MKE,3,3,4,TPA,1,1075,2000 - 2400
7,7,MKE,3,3,4,TPA,0,1075,1100 - 1300
11,6,MKE,3,3,4,TPA,0,1075,0700 - 0900
12,1,LGA,4,5,8,FLL,0,1076,0700 - 0900
1,7,FLL,4,5,8,LGA,1,1076,2000 - 2400
1,5,FLL,4,5,8,LGA,0,1076,0900 - 1100
1,5,FLL,4,5,8,LGA,0,1076,0700 - 0900
1,6,FLL,4,5,8,LGA,0,1076,0000 - 0700
1,4,FLL,4,5,8,LGA,0,1076,0700 - 0900
1,3,FLL,4,5,8,LGA,0,1076,0000 - 0700
1,2,FLL,4,5,8,LGA,0,1076,0900 - 1100
2,2,FLL,4,5,8,LGA,0,1076,2000 - 2400
2,3,FLL,4,5,8,LGA,0,1076,0900 - 1100
2,5,FLL,4,5,8,LGA,1,1076,1900 - 2000
2,3,FLL,4,5,8,LGA,1,1076,1500 - 1700
3,1,FLL,4,5,8,LGA,1,1076,0000 - 0700
3,2,FLL,4,5,8,LGA,0,1076,1100 - 1300
3,5,FLL,4,5,8,LGA,1,1076,1100 - 1300
3,5,FLL,4,5,8,LGA,1,1076,2000 - 2400
3,4,FLL,4,5,8,LGA,1,1076,1700 - 1900
4,1,FLL,4,5,8,LGA,0,1076,1500 - 1700
4,2,FLL,4,5,8,LGA,0,1076,1100 - 1300
4,6,FLL,4,5,8,LGA,0,1076,0700 - 0900
4,7,FLL,4,5,8,LGA,1,1076,2000 - 2400
4,1,FLL,4,5,8,LGA,0,1076,1500 - 1700
4,4,FLL,4,5,8,LGA,0,1076,0900 - 1100
4,3,FLL,4,5,8,LGA,0,1076,0900 - 1100
4,4,FLL,4,5,8,LGA,0,1076,1700 - 1900
5,7,FLL,4,5,8,LGA,0,1076,1700 - 1900
5,3,FLL,4,5,8,LGA,1,1076,1500 - 1700
5,3,FLL,4,5,8,LGA,0,1076,2000 - 2400
5,1,FLL,4,5,8,LGA,0,1076,0900 - 1100
5,4,FLL,4,5,8,LGA,0,1076,1100 - 1300
5,7,FLL,4,5,8,LGA,0,1076,0700 - 0900
5,3,FLL,4,5,8,LGA,0,1076,1500 - 1700
5,4,FLL,4,5,8,LGA,0,1076,1500 - 1700
5,7,FLL,4,5,8,LGA,0,1076,1100 - 1300
5,7,FLL,4,5,8,LGA,0,1076,1100 - 1300
5,3,FLL,4,5,8,LGA,0,1076,2000 - 2400
6,4,FLL,4,5,8,LGA,1,1076,1700 - 1900
6,3,FLL,4,5,8,LGA,0,1076,0700 - 0900
6,1,FLL,4,5,8,LGA,0,1076,2000 - 2400
7,5,FLL,4,5,8,LGA,0,1076,0700 - 0900
7,5,FLL,4,5,8,LGA,0,1076,2000 - 2400
7,5,FLL,4,5,8,LGA,0,1076,1100 - 1300
7,2,FLL,4,5,8,LGA,0,1076,1100 - 1300
8,6,FLL,4,5,8,LGA,0,1076,0000 - 0700
8,6,FLL,4,5,8,LGA,0,1076,0700 - 0900
8,3,FLL,4,5,8,LGA,0,1076,0700 - 0900
8,7,FLL,4,5,8,LGA,0,1076,1500 - 1700
8,5,FLL,4,5,8,LGA,0,1076,1100 - 1300
8,5,FLL,4,5,8,LGA,0,1076,0700 - 0900
9,3,FLL,4,5,8,LGA,1,1076,1900 - 2000
9,5,FLL,4,5,8,LGA,1,1076,1100 - 1300
9,4,FLL,4,5,8,LGA,1,1076,1500 - 1700
10,2,FLL,4,5,8,LGA,0,1076,0700 - 0900
10,3,FLL,4,5,8,LGA,0,1076,1100 - 1300
10,3,FLL,4,5,8,LGA,1,1076,2000 - 2400
10,6,FLL,4,5,8,LGA,0,1076,2000 - 2400
10,2,FLL,4,5,8,LGA,0,1076,2000 - 2400
10,1,FLL,4,5,8,LGA,1,1076,1500 - 1700
10,1,FLL,4,5,8,LGA,1,1076,2000 - 2400
10,3,FLL,4,5,8,LGA,0,1076,1500 - 1700
11,5,FLL,4,5,8,LGA,0,1076,0700 - 0900
11,5,FLL,4,5,8,LGA,1,1076,1300 - 1500
11,6,FLL,4,5,8,LGA,1,1076,1700 - 1900
11,4,FLL,4,5,8,LGA,0,1076,2000 - 2400
11,6,FLL,4,5,8,LGA,0,1076,1100 - 1300
11,5,FLL,4,5,8,LGA,0,1076,1100 - 1300
12,5,FLL,4,5,8,LGA,0,1076,1500 - 1700
12,6,FLL,4,5,8,LGA,0,1076,1500 - 1700
12,2,FLL,4,5,8,LGA,0,1076,1900 - 2000
3,7,LAS,5,4,8,TUL,0,1076,0900 - 1100
5,5,LAS,5,4,8,TUL,1,1076,1500 - 1700
6,1,LAS,5,4,8,TUL,0,1076,1100 - 1300
7,5,LAS,5,4,8,TUL,0,1076,0900 - 1100
12,7,LAS,5,4,8,TUL,1,1076,1500 - 1700
1,7,LGA,4,5,8,FLL,0,1076,1700 - 1900
1,6,LGA,4,5,8,FLL,0,1076,1100 - 1300
2,1,LGA,4,5,8,FLL,1,1076,2000 - 2400
2,6,LGA,4,5,8,FLL,0,1076,1500 - 1700
2,7,LGA,4,5,8,FLL,0,1076,0700 - 0900
2,4,LGA,4,5,8,FLL,1,1076,2000 - 2400
2,7,LGA,4,5,8,FLL,0,1076,0000 - 0700
2,1,LGA,4,5,8,FLL,0,1076,1500 - 1700
3,5,LGA,4,5,8,FLL,0,1076,1500 - 1700
3,6,LGA,4,5,8,FLL,0,1076,1500 - 1700
3,3,LGA,4,5,8,FLL,0,1076,1100 - 1300
3,4,LGA,4,5,8,FLL,0,1076,1500 - 1700
3,7,LGA,4,5,8,FLL,0,1076,1100 - 1300
3,2,LGA,4,5,8,FLL,0,1076,0000 - 0700
4,7,LGA,4,5,8,FLL,0,1076,1700 - 1900
4,4,LGA,4,5,8,FLL,0,1076,1100 - 1300
5,3,LGA,4,5,8,FLL,0,1076,0900 - 1100
5,5,LGA,4,5,8,FLL,1,1076,2000 - 2400
5,7,LGA,4,5,8,FLL,0,1076,0900 - 1100
5,6,LGA,4,5,8,FLL,0,1076,0000 - 0700
5,7,LGA,4,5,8,FLL,0,1076,0000 - 0700
5,6,LGA,4,5,8,FLL,0,1076,2000 - 2400
5,2,LGA,4,5,8,FLL,0,1076,1700 - 1900
5,5,LGA,4,5,8,FLL,0,1076,1700 - 1900
5,6,LGA,4,5,8,FLL,0,1076,1300 - 1500
5,3,LGA,4,5,8,FLL,0,1076,0900 - 1100
5,7,LGA,4,5,8,FLL,0,1076,0700 - 0900
6,2,LGA,4,5,8,FLL,1,1076,2000 - 2400
6,2,LGA,4,5,8,FLL,0,1076,1500 - 1700
6,4,LGA,4,5,8,FLL,0,1076,0000 - 0700
6,4,LGA,4,5,8,FLL,0,1076,0700 - 0900
6,1,LGA,4,5,8,FLL,0,1076,0000 - 0700
6,3,LGA,4,5,8,FLL,1,1076,2000 - 2400
6,7,LGA,4,5,8,FLL,1,1076,2000 - 2400
6,6,LGA,4,5,8,FLL,0,1076,1500 - 1700
7,6,LGA,4,5,8,FLL,0,1076,0000 - 0700
7,6,LGA,4,5,8,FLL,0,1076,1500 - 1700
7,2,LGA,4,5,8,FLL,1,1076,1700 - 1900
7,2,LGA,4,5,8,FLL,1,1076,1100 - 1300
7,4,LGA,4,5,8,FLL,1,1076,1100 - 1300
7,2,LGA,4,5,8,FLL,1,1076,2000 - 2400
7,6,LGA,4,5,8,FLL,0,1076,1500 - 1700
8,1,LGA,4,5,8,FLL,0,1076,1500 - 1700
8,6,LGA,4,5,8,FLL,0,1076,0000 - 0700
8,4,LGA,4,5,8,FLL,1,1076,0000 - 0700
8,2,LGA,4,5,8,FLL,0,1076,1700 - 1900
8,7,LGA,4,5,8,FLL,0,1076,1500 - 1700
